module,category,soilFC,tissue,InX
lightsteelblue1,minusMg_shoot_FC_down,0.06008358612756436,leaf,In03orless
lightsteelblue1,minusMg_shoot_FC_up,0.0941326967846156,leaf,In03orless
lightsteelblue1,minusMn_root_FC_down,0.07267091376707813,leaf,In03orless
lightsteelblue1,minusN_root_FC_down,0.06154667830624312,leaf,In03orless
lightsteelblue1,minusN_root_FC_up,0.077351461972142585,leaf,In03orless
lightsteelblue1,minusN_whole_FC_down,0.055748995509891736,leaf,In03orless
lightsteelblue1,minusN_whole_FC_up,0.08023086924867563,leaf,In03orless
lightsteelblue1,minusP_root_FC_down,0.055748995509891736,leaf,In03orless
lightsteelblue1,minusP_root_FC_up,0.08265428934497329,leaf,In03orless
lightsteelblue1,minusPi_root_FC_down,0.15629355278995344,leaf,In03orless
lightsteelblue1,minusPi_root_FC_up,0.08383208871839237,leaf,In03orless
lightsteelblue1,minusPi_shoot_FC_down,0.04633748742261347,leaf,In03orless
lightsteelblue1,minusPi_shoot_FC_up,0.0824831044864607,leaf,In03orless
lightsteelblue1,plusMg_root_FC_down,0.29340310224560445,leaf,In03orless
lightsteelblue1,plusMg_root_FC_up,0.10741317113731148,leaf,In03orless
lightsteelblue1,plusMg_shoot_FC_down,0.12870048267812437,leaf,In03orless
lightsteelblue1,plusMg_shoot_FC_up,0.09728639041412752,leaf,In03orless
maroon,cold_root_FC_down,-0.006380043769439601,leaf,In03orless
maroon,cold_shoot_FC_down,0.08713078215362584,leaf,In03orless
maroon,cold_shoot_FC_up,-0.04617957118102196,leaf,In03orless
maroon,heat_root_FC_down,-0.05001352734682175,leaf,In03orless
maroon,heat_shoot_FC_down,0.0725347275523232,leaf,In03orless
maroon,heat_shoot_FC_up,-0.039653381330336294,leaf,In03orless
maroon,minusFe_root_FC_up,-0.0972815023071317,leaf,In03orless
maroon,minusMg_root_FC_down,0.019705026941528557,leaf,In03orless
maroon,minusMg_shoot_FC_down,0.04773080985570665,leaf,In03orless
maroon,minusMg_shoot_FC_up,-0.10086231356919556,leaf,In03orless
maroon,minusMn_root_FC_down,0.10631266501103452,leaf,In03orless
maroon,minusN_root_FC_up,-0.21148989139181648,leaf,In03orless
maroon,minusPi_root_FC_up,-0.026381170515724656,leaf,In03orless
maroon,minusPi_shoot_FC_down,-0.11569092466448272,leaf,In03orless
maroon,plusMg_root_FC_down,-0.038270511717534914,leaf,In03orless
maroon,plusMg_shoot_FC_down,-0.043454011496052325,leaf,In03orless
mediumorchid,cold_root_FC_down,-0.14778763119243868,leaf,In03orless
mediumorchid,cold_root_FC_up,-0.5234180818493857,leaf,In03orless
mediumorchid,cold_shoot_FC_down,-0.1844290936260953,leaf,In03orless
mediumorchid,cold_shoot_FC_up,-0.38224862559287787,leaf,In03orless
mediumorchid,heat_root_FC_down,-0.40437034589280846,leaf,In03orless
mediumorchid,heat_root_FC_up,-0.16821975085169952,leaf,In03orless
mediumorchid,heat_shoot_FC_down,-0.17837018593820797,leaf,In03orless
mediumorchid,heat_shoot_FC_up,-0.14280844943397014,leaf,In03orless
mediumorchid,minusFe_root_FC_down,-0.4754024648163866,leaf,In03orless
mediumorchid,minusFe_root_FC_up,-0.22558152344921842,leaf,In03orless
mediumorchid,minusMg_shoot_FC_down,-0.2453288997949198,leaf,In03orless
mediumorchid,minusMg_shoot_FC_up,-0.27338729406652934,leaf,In03orless
mediumorchid,minusN_root_FC_down,-0.23016757291749954,leaf,In03orless
mediumorchid,minusN_root_FC_up,-0.27919603049380065,leaf,In03orless
mediumorchid,minusPi_root_FC_down,-0.09353036010838497,leaf,In03orless
mediumorchid,minusPi_shoot_FC_down,-0.16570371837185877,leaf,In03orless
mediumorchid,minusPi_shoot_FC_up,-0.3545084757665218,leaf,In03orless
mediumorchid,plusMg_root_FC_up,-0.22558152344921842,leaf,In03orless
mediumorchid,plusMg_shoot_FC_down,-0.15519647469217315,leaf,In03orless
mediumorchid,plusMg_shoot_FC_up,-0.45488650984882717,leaf,In03orless
mediumpurple3,cold_root_FC_down,0.07184833065401,leaf,In03orless
mediumpurple3,cold_root_FC_up,0.00609418283787359,leaf,In03orless
mediumpurple3,cold_shoot_FC_down,0.08046478449910031,leaf,In03orless
mediumpurple3,cold_shoot_FC_up,0.03589252800837034,leaf,In03orless
mediumpurple3,heat_root_FC_down,0.055964475922597734,leaf,In03orless
mediumpurple3,heat_root_FC_up,0.054818871536320764,leaf,In03orless
mediumpurple3,heat_shoot_FC_down,0.027018562938226257,leaf,In03orless
mediumpurple3,heat_shoot_FC_up,0.27376854227109965,leaf,In03orless
mediumpurple3,minusFe_root_FC_down,0.06390007455056386,leaf,In03orless
mediumpurple3,minusFe_root_FC_up,0.10257425394873643,leaf,In03orless
mediumpurple3,minusK_root_FC_down,0.17551463225115557,leaf,In03orless
mediumpurple3,minusMg_shoot_FC_down,0.07076495174982288,leaf,In03orless
mediumpurple3,minusMg_shoot_FC_up,0.08711454056340905,leaf,In03orless
mediumpurple3,minusMn_root_FC_down,0.09249401344356747,leaf,In03orless
mediumpurple3,minusN_root_FC_down,0.05419634172969169,leaf,In03orless
mediumpurple3,minusN_root_FC_up,0.05342037463055033,leaf,In03orless
mediumpurple3,minusPi_root_FC_up,0.008311842267280592,leaf,In03orless
mediumpurple3,minusPi_shoot_FC_down,0.042056745115066296,leaf,In03orless
mediumpurple3,minusPi_shoot_FC_up,0.0554127231518251,leaf,In03orless
mediumpurple3,plusMg_root_FC_down,-0.013202683063136194,leaf,In03orless
mediumpurple3,plusMg_root_FC_up,0.1296768520336844,leaf,In03orless
mediumpurple3,plusMg_shoot_FC_down,0.09721161187357497,leaf,In03orless
mediumpurple3,plusMg_shoot_FC_up,0.08012509225372144,leaf,In03orless
navajowhite2,cold_root_FC_down,0.17764298724608615,leaf,In03orless
navajowhite2,cold_shoot_FC_down,0.14598463083834223,leaf,In03orless
navajowhite2,cold_shoot_FC_up,0.02269182727485604,leaf,In03orless
navajowhite2,heat_root_FC_down,0.10348340368411757,leaf,In03orless
navajowhite2,heat_root_FC_up,0.3654570149098196,leaf,In03orless
navajowhite2,heat_shoot_FC_down,0.07509490376009449,leaf,In03orless
navajowhite2,heat_shoot_FC_up,0.23161460911800646,leaf,In03orless
navajowhite2,minusFe_root_FC_up,0.17669085655087335,leaf,In03orless
navajowhite2,minusMg_shoot_FC_down,0.1283119271149982,leaf,In03orless
navajowhite2,minusMg_shoot_FC_up,0.12691745538930857,leaf,In03orless
navajowhite2,minusMn_root_FC_down,-0.01920096307349422,leaf,In03orless
navajowhite2,minusN_root_FC_down,0.27374030715053826,leaf,In03orless
navajowhite2,minusN_root_FC_up,0.2598180351551071,leaf,In03orless
navajowhite2,minusPi_root_FC_down,0.08584713447967192,leaf,In03orless
navajowhite2,minusPi_root_FC_up,0.2317630793261269,leaf,In03orless
navajowhite2,minusPi_shoot_FC_down,0.20983673642219255,leaf,In03orless
navajowhite2,minusPi_shoot_FC_up,0.12399977672374171,leaf,In03orless
navajowhite2,plusMg_root_FC_up,0.40383997258852167,leaf,In03orless
orange,cold_root_FC_down,0.12490672550885938,leaf,In03orless
orange,cold_root_FC_up,0.13672896668180679,leaf,In03orless
orange,cold_shoot_FC_down,0.11197561553642296,leaf,In03orless
orange,cold_shoot_FC_up,0.13994640341992656,leaf,In03orless
orange,heat_root_FC_down,0.11246114224876047,leaf,In03orless
orange,heat_root_FC_up,0.14774191399268807,leaf,In03orless
orange,heat_shoot_FC_down,0.10856311770331789,leaf,In03orless
orange,heat_shoot_FC_up,0.17086266013312731,leaf,In03orless
orange,minusCa_root_FC_up,0.004341408237918916,leaf,In03orless
orange,minusFe_root_FC_down,0.11449212532651107,leaf,In03orless
orange,minusFe_root_FC_up,0.1761014747631835,leaf,In03orless
orange,minusK_root_FC_down,0.17026889378867754,leaf,In03orless
orange,minusK_root_FC_up,0.1153098650785405,leaf,In03orless
orange,minusMg_root_FC_down,0.13791790542566393,leaf,In03orless
orange,minusMg_root_FC_up,0.034177631087310374,leaf,In03orless
orange,minusMg_shoot_FC_down,0.0996274739073928,leaf,In03orless
orange,minusMg_shoot_FC_up,0.14500203416849597,leaf,In03orless
orange,minusMn_root_FC_down,0.09884278730905548,leaf,In03orless
orange,minusMn_root_FC_up,0.3361993099584704,leaf,In03orless
orange,minusN_root_FC_down,0.11883919236070314,leaf,In03orless
orange,minusN_root_FC_up,0.15900588485887066,leaf,In03orless
orange,minusN_whole_FC_down,0.17740116132982728,leaf,In03orless
orange,minusN_whole_FC_up,0.267712414851088,leaf,In03orless
orange,minusP_root_FC_down,0.25070916071433813,leaf,In03orless
orange,minusP_root_FC_up,0.09869977530317775,leaf,In03orless
orange,minusPi_root_FC_down,0.21087006207947065,leaf,In03orless
orange,minusPi_root_FC_up,0.15497864483493198,leaf,In03orless
orange,minusPi_shoot_FC_down,0.13200835478164408,leaf,In03orless
orange,minusPi_shoot_FC_up,0.1800288755950945,leaf,In03orless
orange,plusAl_root_FC_up,0.2921718285018277,leaf,In03orless
orange,plusMg_root_FC_down,0.2023046698592276,leaf,In03orless
orange,plusMg_root_FC_up,0.19207325053815946,leaf,In03orless
orange,plusMg_shoot_FC_down,0.1165986137531333,leaf,In03orless
orange,plusMg_shoot_FC_up,0.15890223628626035,leaf,In03orless
orangered4,cold_root_FC_down,-0.05238424109916284,leaf,In03orless
orangered4,cold_root_FC_up,0.2841332829718895,leaf,In03orless
orangered4,cold_shoot_FC_down,-0.05076715532444138,leaf,In03orless
orangered4,cold_shoot_FC_up,0.009713341048349488,leaf,In03orless
orangered4,heat_root_FC_down,-0.13379569630481675,leaf,In03orless
orangered4,heat_root_FC_up,-0.013014626970185213,leaf,In03orless
orangered4,heat_shoot_FC_down,-0.08578766525817882,leaf,In03orless
orangered4,heat_shoot_FC_up,-0.04656268689003293,leaf,In03orless
orangered4,minusB_root_FC_up,-0.1809305734919764,leaf,In03orless
orangered4,minusFe_root_FC_down,-0.08373899704991077,leaf,In03orless
orangered4,minusFe_root_FC_up,-0.11309045391968946,leaf,In03orless
orangered4,minusK_root_FC_up,0.15271145705509825,leaf,In03orless
orangered4,minusMg_root_FC_down,-0.06686953993843908,leaf,In03orless
orangered4,minusMg_shoot_FC_down,-0.05861129349807302,leaf,In03orless
orangered4,minusMg_shoot_FC_up,-0.08624819032099768,leaf,In03orless
orangered4,minusMn_root_FC_down,-0.07769726271789955,leaf,In03orless
orangered4,minusN_root_FC_down,0.04259797872135021,leaf,In03orless
orangered4,minusN_root_FC_up,0.1847842183923933,leaf,In03orless
orangered4,minusN_whole_FC_down,0.004181416143296293,leaf,In03orless
orangered4,minusN_whole_FC_up,-0.07048548351066909,leaf,In03orless
orangered4,minusP_root_FC_down,-0.1044319620897669,leaf,In03orless
orangered4,minusP_root_FC_up,-0.12616697342752314,leaf,In03orless
orangered4,minusPi_root_FC_down,-0.14724903471756504,leaf,In03orless
orangered4,minusPi_root_FC_up,-0.02871608249308863,leaf,In03orless
orangered4,minusPi_shoot_FC_down,-0.15604780794552595,leaf,In03orless
orangered4,minusPi_shoot_FC_up,-0.12677392894425063,leaf,In03orless
orangered4,plusIAA_seedlings_FC_up,0.06759332766714649,leaf,In03orless
orangered4,plusMg_root_FC_down,-0.08605783147591674,leaf,In03orless
orangered4,plusMg_root_FC_up,0.027125692531818978,leaf,In03orless
orangered4,plusMg_shoot_FC_down,-0.06087987572122185,leaf,In03orless
orangered4,plusMg_shoot_FC_up,-0.021108933284675422,leaf,In03orless
palevioletred3,cold_root_FC_down,0.10523272134433698,leaf,In03orless
palevioletred3,cold_root_FC_up,0.1458469649935797,leaf,In03orless
palevioletred3,cold_shoot_FC_down,0.10211482478420232,leaf,In03orless
palevioletred3,cold_shoot_FC_up,0.11389819690409446,leaf,In03orless
palevioletred3,heat_root_FC_down,0.08557021587441564,leaf,In03orless
palevioletred3,heat_root_FC_up,0.13837174716004383,leaf,In03orless
palevioletred3,heat_shoot_FC_down,0.11332845914537948,leaf,In03orless
palevioletred3,heat_shoot_FC_up,0.09853080567673095,leaf,In03orless
palevioletred3,minusFe_root_FC_down,0.23688619891454826,leaf,In03orless
palevioletred3,minusFe_root_FC_up,0.13371053907211344,leaf,In03orless
palevioletred3,minusMg_root_FC_down,0.09164726606717065,leaf,In03orless
palevioletred3,minusMg_root_FC_up,0.17829456192161608,leaf,In03orless
palevioletred3,minusMg_shoot_FC_down,0.13972372339610567,leaf,In03orless
palevioletred3,minusMg_shoot_FC_up,0.1197502573634142,leaf,In03orless
palevioletred3,minusMn_root_FC_down,0.17454866741698186,leaf,In03orless
palevioletred3,minusMn_root_FC_up,0.1618124850163063,leaf,In03orless
palevioletred3,minusN_root_FC_down,0.13456168491826007,leaf,In03orless
palevioletred3,minusN_root_FC_up,0.18268844128691866,leaf,In03orless
palevioletred3,minusN_whole_FC_up,0.1343664082067803,leaf,In03orless
palevioletred3,minusPi_root_FC_down,0.23860165923667984,leaf,In03orless
palevioletred3,minusPi_root_FC_up,0.2443626701497576,leaf,In03orless
palevioletred3,minusPi_shoot_FC_down,0.11368368619183838,leaf,In03orless
palevioletred3,minusPi_shoot_FC_up,0.1655177581502893,leaf,In03orless
palevioletred3,plusAl_root_FC_up,0.0919535031059015,leaf,In03orless
palevioletred3,plusMg_root_FC_up,0.15896095906997618,leaf,In03orless
palevioletred3,plusMg_shoot_FC_down,0.18083385742062838,leaf,In03orless
palevioletred3,plusMg_shoot_FC_up,0.12148101001820535,leaf,In03orless
plum1,cold_root_FC_down,0.04981391375380175,leaf,In03orless
plum1,cold_root_FC_up,0.06209665014124772,leaf,In03orless
plum1,cold_shoot_FC_down,0.055283361167973104,leaf,In03orless
plum1,cold_shoot_FC_up,0.06265740743230933,leaf,In03orless
plum1,heat_root_FC_down,0.07391822963753017,leaf,In03orless
plum1,heat_root_FC_up,0.04530330360903169,leaf,In03orless
plum1,heat_shoot_FC_down,0.06736189932742133,leaf,In03orless
plum1,heat_shoot_FC_up,0.0692852329877437,leaf,In03orless
plum1,minusCa_root_FC_down,0.12801607258527695,leaf,In03orless
plum1,minusFe_root_FC_down,0.05842910231755647,leaf,In03orless
plum1,minusFe_root_FC_up,0.07153784557360016,leaf,In03orless
plum1,minusK_root_FC_down,0.088732699315011,leaf,In03orless
plum1,minusK_root_FC_up,0.15988178674128076,leaf,In03orless
plum1,minusMg_root_FC_down,0.03688268751222756,leaf,In03orless
plum1,minusMg_root_FC_up,-0.04482714648155222,leaf,In03orless
plum1,minusMg_shoot_FC_down,0.050271797561504586,leaf,In03orless
plum1,minusMg_shoot_FC_up,0.09024093863259676,leaf,In03orless
plum1,minusMn_root_FC_down,0.03678631159603733,leaf,In03orless
plum1,minusMn_root_FC_up,-0.09370681475635151,leaf,In03orless
plum1,minusN_root_FC_down,0.10364290850721322,leaf,In03orless
plum1,minusN_root_FC_up,0.10312184598630188,leaf,In03orless
plum1,minusN_whole_FC_down,0.1894414249600476,leaf,In03orless
plum1,minusN_whole_FC_up,0.07279882181586576,leaf,In03orless
plum1,minusP_root_FC_down,0.03911575080184396,leaf,In03orless
plum1,minusP_root_FC_up,0.02746546849086164,leaf,In03orless
plum1,minusPi_root_FC_down,0.04644440337715174,leaf,In03orless
plum1,minusPi_root_FC_up,0.02579298263488221,leaf,In03orless
plum1,minusPi_shoot_FC_down,0.05257370872842733,leaf,In03orless
plum1,minusPi_shoot_FC_up,0.06586322968883446,leaf,In03orless
plum1,minusS_root_FC_down,0.019214724365633654,leaf,In03orless
plum1,plusAl_root_FC_up,0.0656955426365921,leaf,In03orless
plum1,plusAl_shoot_FC_up,0.2764419922053326,leaf,In03orless
plum1,plusIAA_seedlings_FC_up,0.11678665853569216,leaf,In03orless
plum1,plusMg_root_FC_down,0.033851963589978766,leaf,In03orless
plum1,plusMg_root_FC_up,0.1415323400687921,leaf,In03orless
plum1,plusMg_shoot_FC_down,0.0579194223457395,leaf,In03orless
plum1,plusMg_shoot_FC_up,0.08972777686725955,leaf,In03orless
plum2,cold_root_FC_down,-0.07848260426734963,leaf,In03orless
plum2,cold_root_FC_up,-0.11413556424656365,leaf,In03orless
plum2,cold_shoot_FC_down,-0.06982204414824791,leaf,In03orless
plum2,cold_shoot_FC_up,-0.02256192368539463,leaf,In03orless
plum2,heat_root_FC_down,-0.10652640398479768,leaf,In03orless
plum2,heat_root_FC_up,-0.0462027431367695,leaf,In03orless
plum2,heat_shoot_FC_down,-0.1381653557623691,leaf,In03orless
plum2,heat_shoot_FC_up,-0.057548519773811736,leaf,In03orless
plum2,minusFe_root_FC_down,-0.06544537340392056,leaf,In03orless
plum2,minusFe_root_FC_up,-0.09819647674533638,leaf,In03orless
plum2,minusK_root_FC_down,-0.05124456706902119,leaf,In03orless
plum2,minusK_root_FC_up,0.02630447242124753,leaf,In03orless
plum2,minusMg_root_FC_down,-0.05652456929351525,leaf,In03orless
plum2,minusMg_root_FC_up,-0.057422160849805774,leaf,In03orless
plum2,minusMg_shoot_FC_down,-0.07025809842724075,leaf,In03orless
plum2,minusMg_shoot_FC_up,-0.0467376510670236,leaf,In03orless
plum2,minusMn_root_FC_down,-0.08246360191206864,leaf,In03orless
plum2,minusMn_root_FC_up,0.02630447242124753,leaf,In03orless
plum2,minusN_root_FC_down,-0.06032876151341454,leaf,In03orless
plum2,minusN_root_FC_up,-0.08499165944956723,leaf,In03orless
plum2,minusN_whole_FC_down,-0.27943830694878435,leaf,In03orless
plum2,minusN_whole_FC_up,0.018606088476417044,leaf,In03orless
plum2,minusPi_root_FC_down,0.12014524455032224,leaf,In03orless
plum2,minusPi_root_FC_up,-0.04454949813069306,leaf,In03orless
plum2,minusPi_shoot_FC_down,-0.04649227817616615,leaf,In03orless
plum2,minusPi_shoot_FC_up,-0.0567246450732952,leaf,In03orless
plum2,minusS_root_FC_up,-0.05772947767531931,leaf,In03orless
plum2,plusMg_root_FC_down,-0.004431914472026655,leaf,In03orless
plum2,plusMg_root_FC_up,-0.011795650993180397,leaf,In03orless
plum2,plusMg_shoot_FC_down,-0.04833857123421096,leaf,In03orless
plum2,plusMg_shoot_FC_up,-0.0377013550457673,leaf,In03orless
skyblue1,cold_root_FC_down,0.04250267034160185,leaf,In03orless
skyblue1,cold_shoot_FC_down,0.11109172543279522,leaf,In03orless
skyblue1,heat_root_FC_down,-0.022646369578177963,leaf,In03orless
skyblue1,heat_root_FC_up,-0.01806036535451656,leaf,In03orless
skyblue1,heat_shoot_FC_down,-0.023242026370633988,leaf,In03orless
skyblue1,heat_shoot_FC_up,-0.01806036535451656,leaf,In03orless
skyblue1,minusFe_root_FC_up,-0.18222928289558266,leaf,In03orless
skyblue1,minusMg_shoot_FC_down,-0.04659084894703677,leaf,In03orless
skyblue1,minusMg_shoot_FC_up,-0.030994008308079336,leaf,In03orless
skyblue1,minusN_root_FC_down,-0.07240542009061633,leaf,In03orless
skyblue1,minusN_root_FC_up,0.11109172543279522,leaf,In03orless
skyblue1,minusPi_root_FC_down,-0.007532196976448203,leaf,In03orless
skyblue1,minusPi_shoot_FC_down,-0.01806036535451656,leaf,In03orless
skyblue1,minusS_root_FC_down,-0.08474016917759673,leaf,In03orless
skyblue1,plusMg_shoot_FC_down,-0.04478292278012143,leaf,In03orless
skyblue1,plusMg_shoot_FC_up,-0.02709614823721846,leaf,In03orless
thistle1,cold_root_FC_down,0.08934001647862687,leaf,In03orless
thistle1,cold_shoot_FC_down,0.14282855855692983,leaf,In03orless
thistle1,cold_shoot_FC_up,0.13590643049989234,leaf,In03orless
thistle1,heat_root_FC_down,0.08899237779713474,leaf,In03orless
thistle1,heat_root_FC_up,0.17558411673658184,leaf,In03orless
thistle1,heat_shoot_FC_down,0.11335191780018024,leaf,In03orless
thistle1,minusFe_root_FC_down,0.0904286763124359,leaf,In03orless
thistle1,minusFe_root_FC_up,0.050705224795305134,leaf,In03orless
thistle1,minusK_root_FC_up,0.09496694666493435,leaf,In03orless
thistle1,minusMg_root_FC_up,0.021516388383485505,leaf,In03orless
thistle1,minusMg_shoot_FC_down,0.07468134821257347,leaf,In03orless
thistle1,minusMg_shoot_FC_up,0.06288405262347259,leaf,In03orless
thistle1,minusMn_root_FC_down,0.07247343733369224,leaf,In03orless
thistle1,minusN_root_FC_down,0.1033085194041285,leaf,In03orless
thistle1,minusN_root_FC_up,0.06741711718427117,leaf,In03orless
thistle1,minusN_whole_FC_up,-0.08989400244172424,leaf,In03orless
thistle1,minusP_root_FC_down,0.1992388159001691,leaf,In03orless
thistle1,minusP_root_FC_up,0.20816338883421828,leaf,In03orless
thistle1,minusPi_root_FC_up,0.07600379187513295,leaf,In03orless
thistle1,minusPi_shoot_FC_down,0.10412544667215237,leaf,In03orless
thistle1,minusPi_shoot_FC_up,0.14920284630690664,leaf,In03orless
thistle1,plusMg_root_FC_down,0.05649345611488001,leaf,In03orless
thistle1,plusMg_root_FC_up,0.04735623055491891,leaf,In03orless
thistle1,plusMg_shoot_FC_down,0.028572139922411775,leaf,In03orless
thistle1,plusMg_shoot_FC_up,0.07430573719974247,leaf,In03orless
thistle2,cold_root_FC_down,0.07391625939305271,leaf,In03orless
thistle2,cold_root_FC_up,-0.02000055738453197,leaf,In03orless
thistle2,cold_shoot_FC_down,0.030936271873066995,leaf,In03orless
thistle2,cold_shoot_FC_up,-0.06341883078847237,leaf,In03orless
thistle2,heat_root_FC_down,0.0641222007366403,leaf,In03orless
thistle2,heat_root_FC_up,0.18207227464629522,leaf,In03orless
thistle2,heat_shoot_FC_down,0.0663587228053327,leaf,In03orless
thistle2,heat_shoot_FC_up,0.16998241471398634,leaf,In03orless
thistle2,minusFe_root_FC_down,0.10477335826741413,leaf,In03orless
thistle2,minusFe_root_FC_up,-0.007050016618911269,leaf,In03orless
thistle2,minusK_root_FC_up,-0.08329731322055256,leaf,In03orless
thistle2,minusMg_shoot_FC_down,-0.0015240754092766139,leaf,In03orless
thistle2,minusMg_shoot_FC_up,0.0015521580110787639,leaf,In03orless
thistle2,minusN_root_FC_down,0.16133190404772382,leaf,In03orless
thistle2,minusN_root_FC_up,0.1613006386531759,leaf,In03orless
thistle2,minusN_whole_FC_up,2.9776386807768064e-4,leaf,In03orless
thistle2,minusP_root_FC_up,0.0760494429211216,leaf,In03orless
thistle2,minusPi_root_FC_down,0.19263815925218541,leaf,In03orless
thistle2,minusPi_root_FC_up,0.04699559782669284,leaf,In03orless
thistle2,minusPi_shoot_FC_down,0.08523853799433352,leaf,In03orless
thistle2,minusPi_shoot_FC_up,0.055242756459454846,leaf,In03orless
thistle2,plusMg_shoot_FC_down,0.061971700817547604,leaf,In03orless
thistle2,plusMg_shoot_FC_up,0.054103038837762116,leaf,In03orless
yellow4,cold_root_FC_down,0.1653127268869421,leaf,In03orless
yellow4,cold_root_FC_up,0.04206671021107018,leaf,In03orless
yellow4,cold_shoot_FC_down,-0.006262616870021706,leaf,In03orless
yellow4,cold_shoot_FC_up,0.04830115429987411,leaf,In03orless
yellow4,heat_root_FC_down,0.3349209761449531,leaf,In03orless
yellow4,heat_root_FC_up,0.14978001064337002,leaf,In03orless
yellow4,heat_shoot_FC_down,0.05179017170103097,leaf,In03orless
yellow4,heat_shoot_FC_up,0.07158779835409618,leaf,In03orless
yellow4,minusFe_root_FC_down,-0.11504194925371804,leaf,In03orless
yellow4,minusFe_root_FC_up,-0.09393236820560213,leaf,In03orless
yellow4,minusMg_shoot_FC_down,0.07121716545586082,leaf,In03orless
yellow4,minusMg_shoot_FC_up,0.0558685689607175,leaf,In03orless
yellow4,minusN_root_FC_down,0.06582075159721823,leaf,In03orless
yellow4,minusN_root_FC_up,0.3349209761449531,leaf,In03orless
yellow4,minusN_whole_FC_down,-0.10635665326754808,leaf,In03orless
yellow4,minusPi_shoot_FC_down,0.0428388013824956,leaf,In03orless
yellow4,minusPi_shoot_FC_up,-0.028108723338441725,leaf,In03orless
yellow4,minusS_root_FC_up,-0.09393236820560213,leaf,In03orless
yellow4,plusMg_shoot_FC_down,-0.030498664587354802,leaf,In03orless
yellow4,plusMg_shoot_FC_up,0.0795549041671136,leaf,In03orless
bisque4,cold_root_FC_down,-0.2598679201326666,root,In05orless
bisque4,cold_root_FC_up,-0.19248414139387549,root,In05orless
bisque4,cold_shoot_FC_down,-0.2465305579877377,root,In05orless
bisque4,cold_shoot_FC_up,-0.16391278989581104,root,In05orless
bisque4,heat_root_FC_down,-0.3596544538111089,root,In05orless
bisque4,heat_root_FC_up,-0.15456320947335994,root,In05orless
bisque4,heat_shoot_FC_down,-0.33330968251317594,root,In05orless
bisque4,heat_shoot_FC_up,-0.16309370995003916,root,In05orless
bisque4,minusCa_root_FC_down,-0.1409708514931801,root,In05orless
bisque4,minusFe_root_FC_down,-0.2031596695733713,root,In05orless
bisque4,minusFe_root_FC_up,-0.4006200387110562,root,In05orless
bisque4,minusK_root_FC_down,-0.2039061090885069,root,In05orless
bisque4,minusK_root_FC_up,-0.35308919989046444,root,In05orless
bisque4,minusMg_root_FC_down,0.13052122877150982,root,In05orless
bisque4,minusMg_root_FC_up,-0.4182290580988997,root,In05orless
bisque4,minusMg_shoot_FC_down,-0.15020911767107636,root,In05orless
bisque4,minusMg_shoot_FC_up,-0.2467638446378662,root,In05orless
bisque4,minusMn_root_FC_down,-0.3272205461166097,root,In05orless
bisque4,minusMn_root_FC_up,-0.26460196350450244,root,In05orless
bisque4,minusN_root_FC_down,-0.2808789174843867,root,In05orless
bisque4,minusN_root_FC_up,-0.23153465975452217,root,In05orless
bisque4,minusN_whole_FC_down,-0.12881690299054502,root,In05orless
bisque4,minusN_whole_FC_up,-0.33532099277799654,root,In05orless
bisque4,minusP_root_FC_down,-0.221432777928526,root,In05orless
bisque4,minusP_root_FC_up,-0.16632298442794793,root,In05orless
bisque4,minusPi_root_FC_down,-0.30575002922552813,root,In05orless
bisque4,minusPi_root_FC_up,-0.2079659590634667,root,In05orless
bisque4,minusPi_shoot_FC_down,-0.3063484954842259,root,In05orless
bisque4,minusPi_shoot_FC_up,-0.23434110480282477,root,In05orless
bisque4,minusS_root_FC_up,-0.18855662063513842,root,In05orless
bisque4,plusAl_root_FC_down,-0.18981517844910167,root,In05orless
bisque4,plusIAA_seedlings_FC_down,-0.21550865610257652,root,In05orless
bisque4,plusIAA_seedlings_FC_up,-0.1716542014021027,root,In05orless
bisque4,plusMg_root_FC_down,-0.42877389664183563,root,In05orless
bisque4,plusMg_root_FC_up,-0.25148855093880856,root,In05orless
bisque4,plusMg_shoot_FC_down,-0.22342332020889175,root,In05orless
bisque4,plusMg_shoot_FC_up,-0.3030168253251558,root,In05orless
black,cold_root_FC_down,4.526180605894469e-4,root,In05orless
black,cold_root_FC_up,-0.01374005674996772,root,In05orless
black,cold_shoot_FC_down,3.8559299082977606e-4,root,In05orless
black,cold_shoot_FC_up,0.0174741473629382,root,In05orless
black,heat_root_FC_down,0.015335606381212607,root,In05orless
black,heat_root_FC_up,-0.004561594777543165,root,In05orless
black,heat_shoot_FC_down,0.007588529020167306,root,In05orless
black,heat_shoot_FC_up,0.0063130406993121965,root,In05orless
black,minusFe_root_FC_down,0.04128525563351819,root,In05orless
black,minusFe_root_FC_up,0.02234748443516095,root,In05orless
black,minusFe_shoot_FC_down,-0.038547574807743595,root,In05orless
black,minusK_root_FC_down,0.14454997946029774,root,In05orless
black,minusK_root_FC_up,-0.03955123701028766,root,In05orless
black,minusMg_root_FC_down,0.016593157715193565,root,In05orless
black,minusMg_root_FC_up,0.047901828105465435,root,In05orless
black,minusMg_shoot_FC_down,0.007718145788748607,root,In05orless
black,minusMg_shoot_FC_up,0.027199804846356097,root,In05orless
black,minusMn_root_FC_down,0.011351010377190461,root,In05orless
black,minusMn_root_FC_up,-0.03326870531136352,root,In05orless
black,minusN_root_FC_down,4.306631258792286e-4,root,In05orless
