transcript_ID,wyo_leaf_R500_10_417_S65,wyo_leaf_R500_10_419_S66,wyo_leaf_R500_12_505_S68,wyo_leaf_R500_12_509_S67,wyo_leaf_R500_2_50_S9,wyo_leaf_R500_2_73_S10,wyo_leaf_R500_4_137_S11,wyo_leaf_R500_4_172_S12,wyo_leaf_R500_5_193_S13,wyo_leaf_R500_5_210_S14,wyo_leaf_R500_7_281_S15,wyo_leaf_R500_7_297_S16
BraA05g012680.3C,6.420382214464461,6.476541330218138,7.026129032633445,6.049964130100925,6.40465534203891,6.61919184533979,6.6007791771561655,6.03191257444803,6.851521111380734,6.694467621861821,6.639254260033811,6.134947660896774
BraA05g012700.3C,3.6731482848444275,2.8602826990074433,3.904760851369334,3.78026599398612,4.107495152300491,2.945635421349645,3.2738848293754534,3.7384128878871854,4.18134260842573,3.9960470713573812,3.621907016469913,3.8889684192427096
BraA05g012730.3C,-1.4561347321005387,2.699818026814197,2.742489422470457,1.7478445162937428,1.360261222680457,1.471704233017233,1.2232587563054855,0.38086088326910167,1.6634943035631107,0.5366154527200842,0.9896388009704006,2.304005918521554
BraA05g012770.3C,3.187721457674186,2.071786804201155,1.8096036183289939,2.6428904476398323,3.0764682566798656,2.694096654353681,1.8753354528851787,3.8071256379711995,1.9045024030669055,1.8534979980355992,1.8376357075253507,2.851493713824047
BraA05g012790.3C,1.3512201899570653,2.071786804201155,0.6721000945790588,-1.7115871023435545,1.360261222680457,-1.6982207684250792,1.2232587563054855,-0.03417661600974222,1.6634943035631107,-1.7853126421672783,-1.3322892939169617,0.18852870110161768
BraA05g012810.3C,1.7137902693417735,0.93428328045122,1.714581944561154,1.0957678197140497,1.722831302065165,2.208669827183439,1.2232587563054855,-0.03417661600974222,1.3739876863681255,0.5366154527200842,0.2526732068041944,1.773491201822774
BraA05g012860.3C,2.0032968865367584,2.5192457811723763,1.157526921749301,2.536340411100031,2.800833814066438,2.694096654353681,1.8753354528851787,2.6287883967126873,2.1109532805343316,2.1215779534412404,1.8376357075253507,2.880723763740181
BraA05g012890.3C,3.067427223956474,3.566551495950733,4.327451923191613,4.517231588152327,3.410887295750425,3.346173350933374,4.1972635477725415,4.856594314235499,4.353809804430496,2.7382493138897344,4.857535264963055,5.046509696229189
BraA05g012910.3C,3.187721457674186,3.6567493049223114,3.479455016636663,3.645964902274529,2.800833814066438,3.916489075690129,3.545186851192848,3.335057193655977,3.3333457018707797,3.572239362450805,2.1271423247203356,3.4615471955080337
BraA05g012950.3C,1.7137902693417735,3.1359171416208707,2.257062595300215,1.7478445162937428,1.722831302065165,0.6237073264622831,1.5858288356901937,3.425255002627555,1.3739876863681255,1.6741189764700188,2.3681504242241305,1.4109211224380656
