InX.FDR0.001,NAME,value,category3.up_down,tissue3,FC,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,over_represented_padjust,InX
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusN_up,whole,FC,3.098823075043703e-32,1,62,618,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,cold_up,root,FC,4.080007783025829e-32,1,114,2059,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusFe_down,root,FC,1.0191708097332353e-25,1,120,2777,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusMg_up,shoot,FC,3.0179460971051126e-25,1,201,6505,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,heat_up,root,FC,4.804161358487734e-23,1,79,1466,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusN_up,root,FC,1.5012403545381948e-22,1,113,2552,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusPi_up,shoot,FC,1.998293030217684e-18,1,125,3384,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusPi_up,root,FC,1.2631814923243356e-14,1,105,3173,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,plusMg_up,root,FC,3.1621587803173145e-8,0.9999999910967187,33,719,1.3223573081326952e-7,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusMn_up,root,FC,3.914497122733125e-7,0.9999998892021066,26,524,1.5005572303810311e-6,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusK_up,root,FC,2.057533176070374e-6,0.9999991882308342,49,1510,7.280502007633631e-6,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,heat_up,shoot,FC,9.981125756519444e-6,0.9999957506407811,39,1261,3.2795127485706745e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusP_up,root,FC,2.629910389843336e-5,0.999991174855752,23,512,8.065058528852898e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusFe_down,shoot,FC,3.218295428180043e-5,0.999997596184501,6,41,9.252599356017623e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusP_down,root,FC,7.99839159226938e-5,0.9999822790239588,12,211,2.1642706661434796e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,plusMg_down,root,FC,9.272459398720431e-5,0.9999629009471783,27,817,2.3696285130063322e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusPi_down,root,FC,1.163581798432424e-4,0.99994878682584,32,960,2.8170927751521843e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusS_up,root,FC,7.634077996541305e-4,0.9998707130135471,7,88,0.0017558379392044999,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusPi_down,shoot,FC,0.00134227661050684,0.9992204683660681,48,2074,0.0029402249563483165,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusMg_up,root,FC,0.0024075160452579954,0.9988391681714939,25,843,0.005033897185539445,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusFe_up,root,FC,0.0030461083947355,0.9982086850887404,43,1811,0.006092216789471,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,heat_down,shoot,FC,0.009323109873437844,0.993668694881715,62,2740,0.017869293924089202,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,plusAl_up,root,FC,0.022271517392554945,0.9936526708819573,6,128,0.0409795920023011,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.green,NA,minusCa_up,root,FC,0.02657221921002896,0.991170788532211,7,185,0.04701238783312816,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.greenyellow,NA,cold_down,root,FC,1.2878548690897182e-4,0.9999341698159064,48,3620,0.005924132397812704,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.greenyellow,NA,minusMg_up,shoot,FC,0.0013701722011733484,0.999145881339449,69,6505,0.03151396062698701,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,cold_down,root,FC,5.424641194645779e-17,1,546,3620,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,cold_down,shoot,FC,1.5874099713497084e-10,1,464,3202,3.6510429341043294e-9,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusN_down,root,FC,1.0311370074569949e-9,1,295,1986,1.5810767447673923e-8,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusMg_down,shoot,FC,4.368198543195324e-9,1,741,5482,5.023428324674622e-8,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,cold_up,root,FC,8.928841019893105e-8,1,298,2059,8.214533738301656e-7,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusPi_up,shoot,FC,1.9581003503135523e-7,1,465,3384,1.5012102685737235e-6,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,heat_up,root,FC,2.4489391133468026e-7,1,215,1466,1.609302845913613e-6,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,cold_up,shoot,FC,3.753385232396619e-6,0.9999972769388119,404,3005,2.158196508628056e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusFe_down,root,FC,7.394845480314983e-5,0.9999421657237545,360,2777,3.779587689938769e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusK_up,root,FC,1.2624122960305638e-4,0.9999073160628255,212,1510,5.807096561740593e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,plusMg_up,shoot,FC,2.3857665243158066e-4,0.999806648674912,422,3268,9.97684182895701e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusPi_down,root,FC,3.990110281721109e-4,0.9997191858452594,141,960,0.0015295422746597585,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusFe_up,root,FC,0.0025394530072780763,0.9979834692646421,233,1811,0.008985756794983962,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,heat_up,shoot,FC,0.004252295814510349,0.9967285855306471,162,1261,0.013971829104819717,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusPi_up,root,FC,0.008365282042202916,0.9928622414701967,381,3173,0.025653531596088946,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,plusMg_down,shoot,FC,0.009403315906678198,0.9922763018130029,239,1859,0.027034533231699822,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusP_up,root,FC,0.010325141641918896,0.9927368370706935,76,512,0.027938618560486427,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusMg_up,shoot,FC,0.011202029339806465,0.989990245595669,748,6505,0.02862740831283874,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusP_down,root,FC,0.015209952305550747,0.9909731898051082,33,211,0.03682409505554391,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusK_down,root,FC,0.018510589621056908,0.9860909982856877,95,727,0.042574356128430885,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey,NA,minusS_up,root,FC,0.02089034810814252,0.9899290265749437,17,88,0.04575981014164552,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,plusMg_up,shoot,FC,1.6217701152815444e-29,1,128,3268,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,cold_up,root,FC,4.210171465311507e-25,1,92,2059,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusK_up,root,FC,8.031430590091912e-22,1,73,1510,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusMg_up,shoot,FC,1.3893884196241213e-20,1,169,6505,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusPi_up,shoot,FC,4.3733226012825817e-20,1,113,3384,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusPi_up,root,FC,3.2662478097646203e-16,1,98,3173,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusN_up,root,FC,4.790516660033202e-16,1,87,2552,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,cold_up,shoot,FC,5.677998090264762e-13,1,88,3005,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusFe_up,root,FC,6.584842346131215e-11,1,59,1811,3.3655860880226205e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,plusMg_down,root,FC,4.3816969405075517e-10,1,35,817,2.0155805926334735e-9,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,heat_down,root,FC,7.280871148757462e-9,1,88,3563,3.044727934934938e-8,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusN_up,whole,FC,5.946188608816427e-7,0.9999998321122405,25,618,2.279372300046297e-6,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusMg_up,root,FC,3.306464959531132e-6,0.9999988644258532,29,843,1.1699799087571697e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,cold_down,root,FC,2.1297810983388933e-5,0.9999881912132594,76,3620,6.997852180256364e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,plusMg_up,root,FC,2.8487502088004216e-5,0.9999901129307307,24,719,8.736167306987961e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusP_down,root,FC,4.0864150636923735e-4,0.9999073490037579,10,211,0.0011748443308115574,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusMn_up,root,FC,6.511818800318629e-4,0.9997676076247516,17,524,0.0017018980566590612,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,plusIAA_up,seedlings,FC,6.659601091274588e-4,0.9998539847374276,9,192,0.0017018980566590612,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusFe_up,shoot,FC,0.0012187653137275191,0.999899332231186,4,35,0.0029506949700771517,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusMg_down,root,FC,0.0023641222183158647,0.9991462670918027,14,447,0.005437481102126489,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusCa_up,root,FC,0.0030953470352141368,0.9992302127979004,8,185,0.006780283981897633,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusN_down,root,FC,0.0035197609644466482,0.9979577739428493,40,1986,0.007359500198388446,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusFe_down,root,FC,0.010488845967842636,0.9931478206582672,50,2777,0.020977691935685272,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusK_down,root,FC,0.012556055605798144,0.9939990961887131,17,727,0.024065773244446444,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.grey60,NA,minusCa_down,root,FC,0.01411487494375204,0.9983776800177756,3,40,0.025971369896503754,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusN_down,root,FC,9.905100564060658e-70,1,72,1986,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,plusMg_down,root,FC,2.4827885488904737e-18,1,23,817,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusFe_down,root,FC,6.759704845097575e-14,1,32,2777,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,heat_down,root,FC,8.225423149972966e-14,1,37,3563,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,cold_down,root,FC,1.5254358101229866e-13,1,36,3620,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusPi_down,root,FC,5.808260360860698e-12,1,19,960,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,plusN_up,root,FC,1.5081301523936006e-8,0.9999999999431055,4,13,9.910569572872232e-8,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusMg_down,root,FC,1.9426364047069e-6,0.9999998049255943,9,447,1.1170159327064674e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusMg_down,shoot,FC,2.3541181380878464e-5,0.9999914080470732,31,5482,1.2032159372448992e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusS_up,root,FC,9.871930757396389e-5,0.9999956959540917,4,88,4.5410881484023386e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,plusAl_up,shoot,FC,2.3442300803371168e-4,0.9999801644960365,5,211,9.461127925606894e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusN_down,whole,FC,2.4681203284191897e-4,0.9999651518361146,7,515,9.461127925606894e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusMn_up,root,FC,3.985610761964753e-4,0.9999390576299686,7,524,0.0014102930388490665,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,plusMg_down,shoot,FC,0.0010459464835020607,0.9996802354300007,13,1859,0.003436681302935342,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusPi_up,root,FC,0.0017274097503828614,0.9993501405050003,17,3173,0.004966633024833703,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusFe_up,root,FC,0.00172752453037694,0.9994690308963028,12,1811,0.004966633024833703,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,heat_down,shoot,FC,0.0024306097474418972,0.9990827226052266,16,2740,0.00657694402248984,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusFe_down,shoot,FC,0.004525373646349684,0.9998601236926732,2,41,0.011564843762893635,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusPi_up,shoot,FC,0.006489336708796455,0.9972107237314273,17,3384,0.01571102571603352,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusK_down,root,FC,0.008142446009343154,0.998140135566469,6,727,0.018727625821489253,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusMn_down,root,FC,0.018181915927198457,0.9944538230404761,7,1112,0.039827053935768054,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.ivory,NA,minusMg_up,root,FC,0.02125491273671374,0.994019953694859,6,843,0.04444209026767418,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.lightsteelblue1,NA,minusPi_down,shoot,FC,1.7420572687969717e-14,1,31,2074,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.lightsteelblue1,NA,minusMg_up,shoot,FC,2.7314346387172348e-8,0.9999999913986943,43,6505,6.28229966904964e-7,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.lightsteelblue1,NA,heat_down,shoot,FC,0.0026895635287699227,0.998966643155388,16,2740,0.041239974107805485,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.magenta,NA,plusMg_up,shoot,FC,4.255402226931297e-7,0.9999998687469087,56,3268,1.9574850243883965e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,heat_up,shoot,FC,2.5403645766047757e-87,1,98,1261,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,heat_up,root,FC,6.3265924425023735e-86,1,102,1466,1e-10,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,minusPi_up,root,FC,1.1544180733974482e-9,1,45,3173,1.770107712542754e-8,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,cold_down,root,FC,2.6249199614892285e-7,0.9999999272177746,44,3620,3.0186579557126127e-6,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,minusFe_up,root,FC,1.925964989628266e-6,0.9999993969087699,27,1811,1.771887790458005e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,minusMg_down,shoot,FC,9.599000443327408e-6,0.9999955105073194,55,5482,7.359233673217679e-5,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,minusPi_up,shoot,FC,5.524073388180575e-5,0.9999756941836508,37,3384,3.6301053693758064e-4,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,plusMg_up,shoot,FC,0.0019838762971866337,0.9989943529366596,31,3268,0.011407288708823144,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,minusN_down,root,FC,0.005102542429046999,0.9976375802437143,20,1986,0.026079661304017995,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,plusMg_up,root,FC,0.0059281795808986786,0.9980637624294,10,719,0.02726962607213392,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,cold_up,shoot,FC,0.007066107750490136,0.996246501384373,27,3005,0.02954917786568602,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orange,NA,cold_down,shoot,FC,0.010397306493511959,0.9942401203142254,28,3202,0.03985634155846251,In10orless
WGCNA.voom5.signedhybrid.all.moduleColors.customcatv5.In10orless.consolidated.FDR0.001.GOseq.csv,root.voom5.module.signedhybrid.orangered4,NA,minusPi_up,root,FC,1.5656875272544526e-31,1,60,3173,1e-10,In10orless
